STATION,STATION_NAME,DATE,TAVG,day
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370419,46,318
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370420,50,319
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370421,44,320
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370422,47,321
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370423,48,322
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370424,52,323
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370425,55,324
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370426,51,325
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370427,47,326
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370428,47,327
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370429,47,328
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370430,53,329
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370501,57,330
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370502,59,331
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370503,62,332
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370504,56,333
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370505,51,334
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370506,58,335
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370507,60,336
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370508,55,337
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370509,56,338
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370510,51,339
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370511,55,340
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370512,61,341
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370513,63,342
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370514,58,343
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370515,56,344
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370516,58,345
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370517,56,346
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370518,58,347
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370519,53,348
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370520,55,349
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370521,60,350
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370522,58,351
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370523,57,352
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370524,60,353
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370525,55,354
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370526,55,355
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370527,58,356
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370528,57,357
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370529,53,358
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370530,56,359
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370531,63,360
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370601,69,361
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370602,72,362
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370603,66,363
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370604,65,364
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370605,68,365
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370606,66,366
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370607,63,367
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370608,63,368
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370609,62,369
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370610,58,370
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370611,59,371
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370612,61,372
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370613,64,373
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370614,65,374
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370615,63,375
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370616,59,376
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370617,56,377
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370618,58,378
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370619,60,379
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370620,60,380
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370621,61,381
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370622,60,382
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370623,56,383
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370624,56,384
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370625,63,385
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370626,67,386
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370627,69,387
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370628,74,388
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370629,71,389
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370630,65,390
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370701,69,391
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370702,64,392
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370703,68,393
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370704,67,394
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370705,63,395
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370706,64,396
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370707,68,397
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370708,70,398
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370709,67,399
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370710,68,400
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370711,68,401
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370712,67,402
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370713,66,403
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370714,66,404
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370715,65,405
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370716,71,406
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370717,73,407
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370718,63,408
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370719,66,409
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370720,69,410
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370721,67,411
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370722,68,412
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370723,71,413
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370724,73,414
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370725,72,415
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370726,71,416
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370727,68,417
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370728,64,418
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370729,65,419
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370730,63,420
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370731,60,421
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370801,61,422
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370802,63,423
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370803,70,424
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370804,72,425
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370805,68,426
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370806,64,427
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370807,67,428
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370808,66,429
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370809,67,430
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370810,67,431
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370811,72,432
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370812,71,433
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370813,67,434
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370814,60,435
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370815,61,436
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370816,65,437
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370817,69,438
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370818,71,439
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370819,68,440
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370820,67,441
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370821,66,442
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370822,66,443
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370823,59,444
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370824,63,445
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370825,63,446
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370826,66,447
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370827,62,448
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370828,60,449
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370829,62,450
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370830,60,451
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370831,61,452
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370901,64,453
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370902,66,454
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370903,64,455
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370904,60,456
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370905,60,457
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370906,63,458
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370907,66,459
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370908,65,460
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370909,64,461
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370910,64,462
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370911,66,463
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370912,67,464
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370913,66,465
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370914,72,466
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370915,69,467
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370916,64,468
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370917,63,469
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370918,60,470
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370919,62,471
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370920,62,472
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370921,55,473
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370922,53,474
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370923,52,475
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370924,54,476
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370925,56,477
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370926,62,478
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370927,62,479
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370928,58,480
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370929,54,481
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19370930,53,482
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371001,53,483
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371002,54,484
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371003,55,485
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371004,56,486
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371005,54,487
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371006,54,488
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371007,58,489
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371008,58,490
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371009,58,491
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371010,58,492
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371011,60,493
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371012,61,494
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371013,58,495
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371014,58,496
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371015,58,497
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371016,58,498
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371017,55,499
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371018,52,500
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371019,48,501
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371020,59,502
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371021,57,503
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371022,62,504
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371023,56,505
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371201,39,506
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371202,39,507
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371203,46,508
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371204,41,509
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371205,38,510
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371206,35,511
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371207,39,512
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371208,40,513
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371209,39,514
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371210,39,515
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371211,42,516
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371212,44,517
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371213,45,518
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371214,44,519
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371215,46,520
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371216,49,521
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371217,52,522
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371218,44,523
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371219,39,524
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371220,39,525
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371221,39,526
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371222,40,527
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371223,36,528
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371224,38,529
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371225,35,530
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371226,44,531
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371227,41,532
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371228,48,533
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371229,51,534
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371230,48,535
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19371231,40,536
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380101,35,537
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380102,37,538
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380103,37,539
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380104,39,540
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380105,33,541
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380106,32,542
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380107,33,543
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380108,35,544
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380109,34,545
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380110,38,546
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380111,41,547
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380112,44,548
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380113,43,549
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380114,46,550
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380115,45,551
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380116,44,552
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380117,42,553
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380118,44,554
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380119,41,555
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380120,37,556
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380121,49,557
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380122,49,558
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380123,40,559
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380124,39,560
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380125,38,561
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380126,39,562
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380127,40,563
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380128,41,564
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380129,42,565
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380130,34,566
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380131,34,567
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380201,33,568
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380202,34,569
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380203,40,570
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380204,40,571
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380205,40,572
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380206,40,573
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380207,41,574
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380208,41,575
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380209,38,576
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380210,40,577
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380211,40,578
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380212,42,579
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380213,43,580
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380214,40,581
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380215,39,582
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380216,36,583
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380217,37,584
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380218,38,585
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380219,40,586
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380220,42,587
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380221,43,588
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380222,42,589
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380223,45,590
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380224,47,591
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380225,50,592
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380226,45,593
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380227,48,594
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380228,47,595
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380301,48,596
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380302,48,597
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380303,48,598
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380304,48,599
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380305,48,600
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380306,41,601
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380307,43,602
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380308,47,603
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380309,47,604
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380310,44,605
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380311,52,606
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380312,52,607
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380313,49,608
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380314,47,609
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380315,44,610
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380316,44,611
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380317,40,612
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380318,45,613
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380319,42,614
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380320,37,615
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380321,39,616
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380322,38,617
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380323,47,618
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380324,46,619
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380325,46,620
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380326,43,621
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380327,45,622
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380328,40,623
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380329,38,624
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380330,41,625
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380331,43,626
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380401,50.5,627
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380402,50.5,628
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380403,53.5,629
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380404,50.5,630
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380405,49.5,631
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380406,49.5,632
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380407,56.5,633
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19380408,56,634
